gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,hasFamily_Yes,SeniorCitizen,AvgMonthlyCost,Churn
1,0,0,1,0,0,0,0,0,1,0,0,0,101.67,Yes
0,0,0,1,0,0,0,1,0,1,0,1,1,69.25,Yes
1,0,0,0,0,0,0,1,0,1,0,1,0,45.02,No
0,0,0,1,0,0,0,0,0,0,0,1,0,80.81,Yes
0,0,1,0,0,0,1,0,0,0,0,1,1,78.92,No
1,0,1,1,0,1,0,0,0,1,0,1,0,96.8,No
1,0,0,1,0,0,0,1,0,1,0,0,1,79.84,No
1,0,0,1,0,0,0,0,0,1,0,0,0,77.03,No
1,0,0,1,0,0,0,0,0,0,0,1,0,85.67,No
1,0,1,1,0,0,0,1,1,0,0,0,0,100.92,Yes
1,0,0,0,1,1,0,1,0,0,1,1,0,20.67,No
1,0,1,0,0,1,0,0,1,0,0,1,0,80.0,No
0,0,0,0,1,1,0,0,0,0,0,1,0,20.89,No
1,0,1,1,0,0,0,0,0,1,0,0,0,100.02,No
0,0,0,0,1,0,0,0,0,0,0,0,0,19.66,Yes
1,0,0,1,0,0,0,1,0,0,1,0,0,88.74,No
0,0,1,1,0,0,0,1,0,1,0,1,0,98.66,Yes
1,1,0,0,0,0,1,1,1,0,0,1,0,41.27,No
0,0,1,0,0,1,0,0,0,0,0,0,0,83.89,No
0,0,1,1,0,1,0,1,1,0,0,1,1,108.82,No
1,0,0,1,0,0,0,1,0,1,0,0,0,87.36,Yes
0,0,1,0,0,0,0,0,0,0,1,1,0,64.98,No
1,0,1,1,0,0,0,1,0,1,0,1,1,94.99,No
0,0,1,1,0,0,0,1,0,0,1,1,1,90.52,No
0,1,0,0,0,1,0,0,0,0,0,1,0,60.33,No
0,0,0,0,1,0,1,0,0,0,1,1,0,19.5,No
0,0,1,0,0,0,0,1,0,0,1,0,0,56.98,No
1,0,0,0,0,0,0,1,0,0,0,1,0,70.45,No
0,0,0,1,0,0,0,1,0,1,0,0,1,94.63,No
1,0,0,0,1,0,0,0,0,0,1,0,0,19.65,Yes
0,0,0,0,1,1,0,0,0,0,0,1,0,19.76,No
0,0,1,1,0,0,0,1,0,1,0,0,0,106.61,Yes
1,1,0,0,0,0,1,1,1,0,0,1,1,63.14,No
0,0,1,0,0,1,0,1,0,0,0,0,0,57.66,No
0,0,0,0,0,0,0,1,0,0,1,1,0,56.55,No
1,1,0,0,0,0,1,0,0,0,0,1,0,58.78,No
1,0,1,1,0,0,0,1,0,1,0,0,0,82.72,Yes
0,1,0,0,0,0,0,1,0,1,0,0,1,36.45,Yes
1,0,0,0,0,0,0,1,1,0,0,1,0,65.15,No
1,0,0,0,1,0,1,0,0,0,1,1,0,18.16,No
0,0,0,0,1,0,0,0,0,0,1,0,0,19.96,No
0,0,1,1,0,0,0,1,0,0,0,1,0,96.9,Yes
0,0,1,1,0,0,0,1,0,1,0,1,1,94.98,No
1,0,0,1,0,0,0,0,0,0,1,1,0,95.91,Yes
0,0,1,0,0,0,0,0,0,1,0,1,0,59.7,No
0,0,0,0,1,0,0,0,0,0,1,0,0,19.15,No
1,0,0,1,0,1,0,1,1,0,0,0,0,90.84,No
1,1,0,0,0,0,1,1,1,0,0,1,0,53.98,No
0,0,1,1,0,0,1,1,1,0,0,0,0,111.37,No
1,0,1,0,1,0,1,0,0,0,1,1,0,24.97,No
0,0,0,0,0,1,0,1,0,0,1,1,0,41.6,No
0,0,1,0,0,1,0,0,0,0,0,1,0,72.34,No
1,1,0,0,0,0,0,1,0,1,0,1,0,45.2,No
1,0,0,1,0,1,0,1,0,0,0,0,0,105.25,Yes
1,0,0,0,0,0,0,0,0,0,0,0,0,47.59,No
1,0,0,0,0,1,0,0,1,0,0,1,0,61.88,No
0,0,0,0,0,0,0,0,1,0,0,0,0,58.45,No
0,0,1,0,0,0,0,0,0,0,1,0,1,50.55,Yes
0,1,0,0,0,0,0,1,0,1,0,0,0,50.85,Yes
1,0,0,0,1,0,1,0,0,0,1,0,0,20.9,No
1,0,1,1,0,0,0,1,0,0,0,0,0,99.45,Yes
0,0,0,0,1,0,1,1,0,0,1,0,0,19.77,No
0,0,1,0,0,1,0,1,0,0,0,1,0,59.98,No
1,0,1,1,0,0,0,1,0,0,0,1,1,93.16,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,108.65,No
0,0,1,0,1,0,1,0,0,0,1,1,0,25.57,No
1,0,0,0,0,0,0,1,1,0,0,1,0,77.72,No
1,0,1,1,0,0,1,1,0,0,0,1,0,111.1,No
0,0,0,1,0,0,0,1,0,1,0,1,0,79.82,No
1,0,1,1,0,0,0,0,0,0,1,0,0,93.64,Yes
0,0,0,1,0,0,0,1,0,1,0,1,0,75.85,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,77.15,Yes
0,0,1,0,1,0,1,0,0,0,0,1,0,22.85,No
0,0,1,0,0,0,0,1,0,0,0,0,0,49.95,Yes
1,0,1,1,0,0,0,1,0,1,0,1,1,73.55,Yes
0,0,0,0,0,0,0,1,0,0,0,0,0,58.8,No
1,0,1,1,0,0,1,1,0,0,1,1,0,93.63,No
1,0,0,1,0,0,0,1,0,0,1,1,1,78.84,Yes
0,1,0,0,0,0,0,1,0,1,0,1,1,40.94,Yes
0,0,0,0,1,0,0,0,0,0,1,0,0,19.85,No
1,0,1,1,0,0,0,1,1,0,0,0,0,105.33,Yes
1,0,1,0,0,1,0,1,0,0,1,1,0,75.62,No
0,0,0,0,1,0,1,0,1,0,0,1,0,21.63,No
0,0,0,0,1,0,0,1,0,0,1,0,0,20.45,No
0,1,0,0,0,0,0,1,0,1,0,0,0,34.32,Yes
0,0,0,0,1,0,0,1,1,0,0,0,0,17.38,No
1,0,0,0,1,0,1,0,0,0,1,1,0,17.81,No
1,0,0,1,0,1,0,1,1,0,0,1,0,100.49,No
1,0,1,1,0,0,1,1,1,0,0,1,0,99.21,No
0,0,0,1,0,0,1,1,0,0,0,1,0,99.62,No
0,0,1,1,0,0,0,1,0,1,0,1,0,94.34,Yes
0,0,1,0,0,0,1,1,0,0,0,1,0,89.84,No
0,0,1,0,0,0,0,1,1,0,0,1,0,71.83,No
0,0,1,1,0,0,0,0,1,0,0,0,1,85.89,No
1,0,1,1,0,0,0,1,0,0,0,0,0,105.32,Yes
1,0,0,0,0,1,0,0,0,0,1,1,0,70.6,No
0,0,0,0,0,0,1,1,1,0,0,0,0,83.04,No
0,0,1,1,0,1,0,1,0,1,0,1,0,105.67,No
1,0,1,0,0,0,1,0,0,0,0,1,0,88.22,No
1,0,0,0,0,0,1,0,0,0,0,1,0,84.93,No
1,0,0,0,0,0,0,0,0,0,1,0,0,44.45,No
1,0,0,0,0,0,0,1,0,1,0,0,0,55.0,Yes
1,0,0,0,1,0,0,0,0,0,1,1,0,20.22,No
0,0,1,1,0,0,0,1,0,0,0,0,0,93.91,No
0,1,0,0,0,0,0,1,0,1,0,0,0,51.78,Yes
0,0,1,0,1,0,1,1,0,0,1,0,0,26.26,No
0,0,0,1,0,0,0,1,0,1,0,0,0,76.69,No
0,0,0,0,1,0,0,0,0,0,1,1,0,20.3,No
0,0,1,1,0,0,0,1,0,1,0,0,0,70.1,Yes
1,0,1,1,0,0,1,1,0,0,0,1,0,117.05,No
0,1,0,0,0,0,0,1,0,0,0,1,0,34.12,Yes
0,0,0,1,0,0,0,0,0,1,0,0,1,90.56,No
1,0,0,0,1,0,1,1,0,0,1,1,0,19.94,No
0,0,0,0,1,0,1,1,0,0,0,1,0,19.01,No
0,0,1,0,0,0,1,0,0,1,0,1,0,80.63,No
0,0,0,1,0,0,0,0,0,1,0,1,0,73.58,Yes
1,0,1,1,0,1,0,1,0,1,0,1,0,93.82,No
1,0,1,1,0,0,0,1,0,1,0,1,0,82.42,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,70.8,No
0,0,1,1,0,1,0,1,0,1,0,1,0,93.45,No
1,0,1,0,0,0,1,1,0,0,1,1,0,91.88,No
1,0,1,0,0,0,1,0,0,0,1,1,0,67.21,No
1,0,0,0,1,0,0,1,0,1,0,0,0,19.62,No
0,0,0,1,0,0,0,0,0,0,0,1,1,70.41,Yes
0,0,1,0,1,0,1,0,0,1,0,0,0,25.31,No
1,0,0,0,1,0,0,0,0,0,1,1,0,21.05,No
0,0,1,1,0,0,1,1,0,1,0,0,0,118.01,No
0,0,0,0,0,1,0,0,0,0,1,0,0,57.15,No
1,0,1,1,0,1,0,1,0,1,0,1,1,107.22,No
0,0,0,0,1,1,0,1,0,0,1,0,0,22.81,No
0,0,0,0,1,0,0,1,0,0,0,1,0,18.77,No
0,0,1,1,0,0,0,1,0,0,1,0,1,76.38,Yes
0,0,0,1,0,0,1,1,1,0,0,1,0,95.24,No
0,0,1,0,0,1,0,1,0,0,0,0,0,74.61,No
0,1,0,0,0,0,0,0,0,0,0,0,0,25.25,No
0,0,0,1,0,0,0,1,0,1,0,1,0,77.53,No
1,0,0,0,1,0,0,0,0,0,1,1,0,25.21,Yes
1,0,0,1,0,1,0,0,0,0,1,1,0,84.38,No
1,0,1,1,0,0,0,1,1,0,0,1,1,70.48,No
0,0,1,1,0,0,0,0,0,0,0,1,1,98.64,No
1,0,1,0,0,1,0,1,0,0,0,0,0,88.11,No
1,0,0,0,0,1,0,0,1,0,0,1,0,74.34,No
1,0,1,1,0,0,1,1,0,1,0,1,0,112.4,No
0,0,1,1,0,1,0,1,1,0,0,1,0,109.62,No
0,0,0,0,1,0,0,0,0,0,1,1,0,20.29,No
0,0,0,0,0,1,0,1,0,0,1,0,0,59.85,No
1,0,0,1,0,0,0,1,0,1,0,1,1,95.22,Yes
1,0,0,0,0,0,0,0,0,1,0,1,0,89.51,No
0,0,1,1,0,0,1,0,1,0,0,1,0,110.64,No
0,0,0,1,0,0,0,0,0,0,0,0,1,95.25,Yes
1,1,0,0,0,0,0,1,0,1,0,0,1,37.97,No
0,0,1,1,0,0,0,1,0,0,0,0,0,95.32,No
0,0,1,1,0,0,0,1,0,1,0,1,1,100.55,No
0,0,1,0,1,0,1,1,1,0,0,1,0,25.87,No
0,0,0,1,0,1,0,0,1,0,0,0,0,87.76,No
0,0,1,1,0,1,0,1,0,1,0,1,1,92.95,No
0,1,0,0,0,0,1,0,0,0,1,1,0,41.22,No
0,0,0,1,0,0,0,1,0,1,0,0,1,70.55,Yes
1,0,0,0,1,1,0,0,1,0,0,1,0,21.14,No
1,0,1,1,0,0,0,1,0,1,0,1,0,95.38,Yes
1,0,0,0,1,1,0,0,0,0,1,1,0,18.83,No
1,0,1,1,0,0,0,1,0,1,0,0,1,77.27,Yes
1,0,1,1,0,0,0,1,0,1,0,1,1,99.67,No
1,0,0,0,0,0,0,1,1,0,0,0,0,54.62,No
1,0,0,0,0,0,0,0,0,0,0,0,0,78.53,No
0,0,1,1,0,0,1,1,0,0,0,0,0,100.85,No
0,0,1,1,0,1,0,1,1,0,0,0,1,110.46,No
1,0,0,0,1,0,0,1,0,0,1,0,0,21.4,Yes
1,1,0,0,0,0,0,1,0,0,0,0,0,50.48,No
0,0,0,1,0,0,0,1,0,1,0,0,0,95.55,Yes
0,0,1,1,0,0,1,1,0,0,0,0,1,107.97,No
0,0,1,0,1,1,0,0,1,0,0,0,0,26.75,No
1,0,0,1,0,1,0,1,0,0,0,0,0,68.36,Yes
1,0,1,1,0,1,0,1,1,0,0,1,0,97.09,No
0,0,0,0,1,0,1,0,1,0,0,1,0,20.41,No
1,0,0,1,0,0,0,1,0,0,0,1,0,73.91,No
0,0,1,1,0,0,0,1,0,1,0,0,1,89.12,Yes
0,0,0,1,0,0,0,0,0,0,0,1,0,74.73,No
1,0,0,1,0,0,0,1,0,1,0,0,0,69.35,Yes
1,1,0,0,0,0,0,0,0,0,0,0,0,24.8,Yes
1,0,0,0,1,0,1,0,0,1,0,0,0,19.72,No
1,0,1,1,0,0,1,1,1,0,0,0,0,97.73,No
1,0,1,1,0,0,0,0,0,1,0,1,0,86.83,Yes
1,1,0,0,0,1,0,0,1,0,0,0,0,57.47,No
1,0,0,0,1,1,0,0,0,0,1,1,0,19.54,No
0,0,1,0,0,0,0,1,0,1,0,1,0,52.47,Yes
1,0,0,0,0,0,0,1,0,0,1,1,0,49.81,No
0,0,0,1,0,0,0,0,0,0,1,0,1,81.28,No
0,0,1,1,0,1,0,1,0,1,0,1,0,101.43,No
0,0,0,0,1,0,0,0,0,0,1,1,0,20.11,No
1,1,0,0,0,0,0,1,0,1,0,1,0,50.35,Yes
0,0,0,1,0,0,0,0,0,1,0,0,0,84.68,Yes
0,0,1,1,0,1,0,1,1,0,0,1,1,106.6,No
0,0,1,1,0,0,0,1,0,1,0,1,0,96.09,Yes
1,0,1,1,0,0,1,1,0,1,0,1,0,104.89,No
1,0,0,0,0,0,0,0,0,0,1,0,0,56.96,No
1,1,0,0,0,0,0,1,1,0,0,1,1,30.38,No
0,0,0,0,1,0,0,0,0,0,1,1,0,17.73,No
1,1,0,0,0,0,0,0,0,1,0,0,0,38.98,No
0,0,0,1,0,0,0,1,0,1,0,0,0,69.32,No
1,0,0,0,1,0,1,0,0,0,1,1,0,21.25,No
1,1,0,0,0,0,0,0,0,1,0,0,0,39.33,No
0,0,1,1,0,0,1,1,0,0,0,1,0,105.94,Yes
1,1,0,0,0,0,0,0,0,0,1,0,0,29.7,Yes
0,0,0,0,0,0,0,0,0,0,1,0,0,68.95,Yes
0,0,1,0,0,1,0,1,1,0,0,0,0,83.58,No
1,1,0,0,0,1,0,1,0,0,0,0,0,32.38,No
0,0,0,0,0,0,0,0,0,0,1,0,0,49.35,No
0,0,0,0,0,0,0,0,0,1,0,0,0,48.29,No
1,0,0,1,0,0,0,1,0,0,1,0,0,69.0,No
1,0,0,0,0,0,0,1,0,1,0,1,0,52.4,Yes
1,0,1,0,1,0,1,0,1,0,0,1,0,26.64,No
1,0,0,0,1,0,0,0,0,0,1,0,0,20.2,No
0,0,1,0,0,0,0,1,0,0,1,0,0,54.42,No
0,0,1,1,0,0,0,1,0,1,0,0,1,69.21,Yes
1,0,1,1,0,0,1,1,0,0,0,1,0,97.98,No
1,0,0,0,0,0,0,1,0,0,1,0,0,50.15,No
0,1,0,0,0,0,0,0,0,0,0,0,0,40.95,No
1,0,0,1,0,0,0,0,1,0,0,0,0,70.35,Yes
0,0,0,0,0,0,0,0,0,0,1,0,1,42.98,No
1,0,0,0,0,0,0,0,0,0,0,0,0,63.71,No
1,0,0,0,0,0,0,1,0,0,1,1,0,45.85,Yes
0,0,1,1,0,0,1,1,0,0,0,1,0,97.89,No
1,0,0,0,0,0,0,1,0,1,0,0,0,42.9,Yes
0,0,0,1,0,0,0,1,0,1,0,0,1,91.84,No
0,0,1,0,1,0,1,1,1,0,0,1,0,23.68,No
1,0,1,1,0,0,0,1,0,0,1,0,0,90.21,Yes
0,0,0,0,0,0,0,0,0,1,0,0,0,54.68,No
0,0,1,1,0,0,0,1,1,0,0,1,1,96.65,No
0,0,0,0,0,1,0,0,0,0,0,0,1,74.27,No
0,0,0,0,1,0,1,0,0,0,0,1,0,19.97,No
0,0,1,1,0,0,0,1,0,1,0,0,0,74.76,No
1,0,1,1,0,0,0,1,1,0,0,1,0,72.62,Yes
1,0,1,1,0,1,0,1,0,0,0,1,1,106.85,No
1,0,0,0,1,0,1,0,1,0,0,1,0,21.41,No
0,0,1,1,0,0,0,1,1,0,0,1,0,88.8,No
0,0,1,1,0,1,0,1,0,0,0,0,0,94.85,No
1,0,0,0,1,0,0,1,0,1,0,0,0,20.48,No
1,0,0,0,0,1,0,1,1,0,0,1,0,55.14,No
0,0,0,0,1,0,0,1,0,0,1,1,0,18.42,No
0,0,1,1,0,0,0,1,0,1,0,0,0,77.31,Yes
0,0,0,0,1,0,1,0,0,0,0,1,0,19.57,No
1,0,1,1,0,0,0,1,0,1,0,0,1,74.05,Yes
1,1,0,0,0,1,0,1,0,1,0,0,0,42.78,Yes
1,0,0,0,1,1,0,0,0,0,1,0,0,29.45,No
1,0,1,1,0,1,0,0,0,0,1,0,0,91.19,No
1,0,0,0,0,1,0,1,1,0,0,0,0,75.78,No
0,0,0,1,0,0,0,1,0,1,0,0,0,88.51,Yes
1,0,0,0,1,0,0,1,0,1,0,1,0,22.8,No
0,0,0,0,0,0,0,1,0,0,1,1,0,59.52,No
1,0,0,1,0,1,0,1,0,1,0,0,0,102.52,No
0,0,1,1,0,0,0,1,1,0,0,1,1,78.62,No
1,0,0,0,0,0,1,1,0,1,0,1,0,79.56,No
0,0,1,1,0,0,1,1,0,1,0,0,0,110.69,Yes
1,0,0,0,1,0,0,1,0,0,1,0,0,19.38,Yes
0,0,0,1,0,0,0,0,0,1,0,0,1,74.96,No
1,1,0,0,0,0,0,0,0,0,0,0,0,37.8,Yes
1,0,1,1,0,1,0,1,0,0,0,1,0,83.77,No
1,0,1,1,0,0,0,1,0,1,0,1,1,94.11,Yes
0,1,0,0,0,0,0,1,0,0,1,0,0,33.01,No
1,0,1,1,0,0,0,1,0,1,0,1,1,89.03,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,105.1,No
1,0,0,0,0,0,1,0,0,0,1,1,0,70.84,No
1,0,0,0,0,0,0,0,0,0,0,1,0,46.14,No
1,1,0,0,0,0,1,1,1,0,0,1,1,64.46,No
0,0,0,0,0,0,0,1,0,1,0,1,0,51.47,No
0,0,1,1,0,1,0,1,1,0,0,0,0,106.78,No
0,0,0,0,1,0,1,0,0,0,1,1,0,19.47,No
1,0,1,1,0,0,0,1,0,0,0,0,0,78.88,Yes
0,0,0,0,0,1,0,1,0,0,1,1,0,61.87,No
0,0,0,1,0,0,0,0,0,1,0,1,0,82.62,Yes
0,1,0,0,0,0,0,0,0,0,1,0,0,50.56,No
0,0,0,0,0,0,0,0,1,0,0,1,0,50.42,No
1,0,1,1,0,0,0,1,0,0,0,1,0,86.49,Yes
0,1,0,0,0,0,0,1,0,0,1,1,0,31.88,No
0,0,0,0,1,1,0,1,0,1,0,1,0,20.97,No
0,0,1,1,0,0,0,1,0,1,0,0,0,91.1,Yes
0,0,0,0,0,1,0,0,0,0,1,1,0,63.56,No
1,0,0,0,0,0,0,1,0,0,1,0,0,46.38,No
0,0,0,0,1,0,1,0,0,0,1,0,0,21.83,No
0,0,0,1,0,0,0,1,0,0,1,0,0,70.15,Yes
1,1,0,0,0,0,0,1,0,0,1,0,0,44.65,Yes
1,0,0,0,0,0,1,0,0,0,0,1,0,61.57,No
1,0,1,1,0,0,0,1,1,0,0,0,0,89.07,No
1,0,0,0,0,0,0,1,0,1,0,1,0,56.04,No
1,0,1,0,0,1,0,1,0,1,0,1,0,69.81,No
1,0,0,1,0,0,0,1,0,1,0,0,0,80.55,No
1,0,0,0,1,1,0,0,1,0,0,0,0,19.97,No
0,0,0,1,0,0,1,1,0,1,0,1,1,94.31,No
0,0,0,1,0,0,0,1,0,1,0,0,1,75.15,No
1,0,1,1,0,0,0,1,0,1,0,1,1,105.51,No
0,0,0,1,0,1,0,1,1,0,0,0,0,81.59,No
1,1,0,0,0,0,0,1,0,0,0,0,0,44.48,No
0,1,0,0,0,0,1,0,0,0,1,1,0,36.25,No
1,0,1,1,0,1,0,0,0,1,0,1,0,88.34,Yes
1,0,1,1,0,1,0,1,0,1,0,1,1,102.96,Yes
1,1,0,0,0,0,0,1,1,0,0,1,0,40.43,No
1,1,0,0,0,0,1,1,0,0,0,1,0,64.78,No
0,0,0,1,0,0,0,1,0,1,0,1,1,93.91,Yes
1,0,1,0,0,0,1,1,1,0,0,1,0,94.2,No
1,1,0,0,0,0,0,1,1,0,0,0,0,42.78,No
0,0,0,0,1,0,0,0,0,0,1,0,0,20.4,No
0,0,1,1,0,0,1,0,1,0,0,1,0,112.64,No
0,0,0,0,1,0,1,0,0,0,1,1,0,20.75,No
0,0,0,1,0,0,0,1,0,1,0,0,0,72.08,Yes
0,0,1,1,0,0,0,0,0,0,0,0,0,76.39,Yes
0,0,1,0,0,0,1,0,0,0,1,1,0,64.52,No
0,0,0,1,0,1,0,1,1,0,0,1,0,105.1,No
0,0,0,1,0,0,0,0,0,0,1,0,0,69.55,Yes
1,0,1,0,1,0,1,0,1,0,0,1,0,23.63,No
1,0,0,1,0,0,0,1,0,1,0,0,0,89.9,Yes
1,0,1,1,0,0,0,0,0,0,0,1,1,83.41,No
0,0,1,1,0,0,0,1,0,0,0,0,1,88.93,No
0,0,1,1,0,0,0,1,0,1,0,0,0,104.45,No
1,0,1,1,0,0,1,1,1,0,0,1,0,105.33,No
0,0,0,1,0,0,0,1,0,1,0,0,0,69.6,Yes
1,0,0,0,0,0,0,0,0,1,0,0,0,45.16,Yes
1,1,0,0,0,0,1,1,1,0,0,1,0,62.21,No
0,0,0,0,0,1,0,1,0,0,0,1,0,68.65,Yes
1,0,1,0,0,0,1,0,0,0,0,1,0,75.22,No
1,0,1,1,0,0,0,0,0,1,0,1,1,85.18,Yes
1,0,0,0,0,0,0,1,0,0,1,0,0,55.7,Yes
0,0,1,0,0,0,1,0,0,0,1,0,1,88.64,No
0,1,0,0,0,0,0,0,0,0,1,1,0,30.83,No
0,0,1,0,1,0,1,0,0,0,1,0,0,25.69,No
0,0,0,1,0,0,0,1,0,1,0,1,0,71.91,No
1,0,1,0,1,0,1,1,0,0,1,1,0,22.79,No
0,0,0,1,0,1,0,1,0,1,0,1,0,95.93,No
1,0,0,0,0,0,1,0,0,1,0,1,0,77.24,No
0,0,0,1,0,0,0,1,0,1,0,1,0,82.01,Yes
0,0,0,1,0,0,0,1,1,0,0,1,0,90.41,No
0,1,0,0,0,0,0,1,0,1,0,1,0,34.38,Yes
1,0,0,1,0,0,0,0,0,0,0,0,0,69.18,No
0,0,0,1,0,0,0,1,0,0,1,0,0,84.09,No
1,0,0,0,1,0,0,0,1,0,0,0,0,20.08,No
0,0,0,1,0,0,0,1,0,1,0,0,1,71.15,Yes
1,0,1,1,0,0,1,1,1,0,0,1,0,85.15,No
1,1,0,0,0,0,1,0,1,0,0,1,0,43.65,No
1,0,1,0,0,0,0,1,1,0,0,0,1,53.61,No
0,0,1,1,0,0,0,1,1,0,0,1,0,105.91,No
0,0,1,1,0,0,1,1,1,0,0,1,1,95.31,No
1,0,0,1,0,0,0,1,0,1,0,0,0,70.05,Yes
1,0,1,1,0,1,0,1,0,0,0,0,0,107.04,No
1,0,0,0,1,0,1,1,0,0,0,1,0,19.98,No
1,1,0,0,0,0,0,0,0,1,0,1,1,25.05,Yes
1,0,0,0,0,0,0,0,1,0,0,0,0,49.0,No
1,0,1,1,0,0,0,0,0,0,0,1,0,91.55,No
0,0,0,0,1,0,0,0,0,0,1,0,0,20.82,No
1,0,0,1,0,0,1,0,0,0,0,0,0,100.32,No
0,0,0,1,0,0,0,0,0,1,0,0,1,74.56,No
0,0,0,1,0,0,1,1,0,0,0,1,1,111.33,No
1,0,0,1,0,0,0,1,0,1,0,0,0,85.58,Yes
1,0,1,1,0,0,1,0,0,0,0,1,0,90.97,No
0,0,0,1,0,0,0,0,0,1,0,0,0,72.66,No
0,0,0,1,0,1,0,1,1,0,0,1,0,108.37,No
0,0,0,1,0,0,0,1,0,1,0,0,0,90.9,No
1,0,0,0,1,0,1,0,1,0,0,1,0,18.93,No
0,0,0,0,1,0,0,0,0,0,1,0,0,19.65,No
1,0,1,1,0,0,0,1,0,0,0,1,0,109.55,No
1,1,0,0,0,0,0,1,0,1,0,1,1,53.06,No
1,0,0,0,1,0,1,0,0,0,0,1,0,18.37,No
0,0,0,1,0,1,0,1,1,0,0,0,0,87.47,No
0,0,0,1,0,0,0,0,0,1,0,0,0,90.73,Yes
0,1,0,0,0,0,0,0,0,1,0,1,0,38.63,No
0,0,1,0,0,0,0,1,0,0,1,1,1,62.81,No
0,0,0,0,0,0,0,1,0,0,1,0,0,53.55,Yes
1,0,0,0,0,0,0,1,1,0,0,1,0,55.94,No
0,0,0,1,0,0,0,0,0,0,0,0,0,69.7,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,108.38,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,78.3,Yes
1,0,0,1,0,0,0,1,0,1,0,1,0,64.44,Yes
0,0,1,0,0,0,0,1,0,1,0,0,0,54.36,No
1,0,1,0,0,1,0,0,0,0,0,1,0,69.27,No
0,0,0,0,0,0,0,0,0,1,0,1,1,45.4,Yes
1,0,1,0,1,0,1,1,0,0,0,0,0,25.79,No
0,0,1,1,0,0,0,1,0,1,0,0,1,110.77,Yes
1,0,0,0,0,0,0,0,0,0,0,0,1,47.28,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,106.41,Yes
0,0,0,0,0,0,0,0,0,1,0,1,0,54.5,No
1,0,0,0,1,1,0,0,0,0,1,1,0,18.8,No
0,0,0,1,0,0,0,0,0,0,0,0,0,76.53,Yes
1,0,1,1,0,0,0,1,0,0,1,1,1,76.65,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,104.14,No
0,0,1,0,0,1,0,0,0,0,0,1,0,58.69,No
1,0,0,0,1,0,0,1,0,0,1,0,0,18.65,No
1,0,1,1,0,1,0,0,0,0,0,1,0,84.31,No
1,0,0,0,1,1,0,1,0,0,1,0,0,20.13,No
0,0,0,0,0,0,1,0,1,0,0,0,0,72.61,No
1,0,0,1,0,1,0,1,0,1,0,1,1,91.22,No
1,0,1,1,0,0,0,1,0,1,0,1,0,73.0,Yes
0,0,0,0,0,0,0,0,0,1,0,0,0,51.03,No
1,1,0,0,0,0,0,0,1,0,0,1,0,25.99,No
1,0,0,1,0,0,0,1,0,0,1,1,1,66.79,Yes
1,0,1,0,0,0,0,1,0,1,0,0,0,59.85,No
0,0,1,0,0,1,0,0,0,0,1,0,0,71.34,No
0,0,1,1,0,0,0,0,0,1,0,0,0,103.23,No
1,0,0,0,0,1,0,0,0,0,1,1,0,49.45,No
1,0,1,1,0,0,0,1,1,0,0,0,0,97.14,No
0,0,1,1,0,0,0,1,0,1,0,0,1,114.38,Yes
1,1,0,0,0,0,0,1,0,1,0,1,0,42.43,No
1,0,1,0,0,1,0,0,1,0,0,1,1,60.29,No
0,0,1,1,0,0,0,0,1,0,0,1,1,95.42,No
0,0,1,1,0,1,0,0,1,0,0,1,1,103.32,No
1,0,0,1,0,0,0,1,1,0,0,1,0,82.6,No
0,0,0,0,0,0,0,0,0,0,0,1,0,75.13,No
1,0,0,0,1,0,0,0,0,0,1,0,0,20.25,No
0,0,1,0,0,1,0,1,0,0,1,0,0,80.22,No
0,0,1,1,0,0,0,0,0,0,0,0,0,97.33,No
1,0,1,1,0,0,0,1,1,0,0,0,1,86.53,No
0,0,0,1,0,0,0,0,1,0,0,0,0,72.52,Yes
0,0,1,1,0,0,0,1,0,0,0,1,0,104.55,No
1,0,0,1,0,0,0,1,0,0,1,1,0,98.96,Yes
1,0,1,1,0,0,0,1,0,1,0,1,1,76.15,No
1,0,1,1,0,1,0,0,1,0,0,1,0,97.95,No
1,0,1,1,0,0,1,1,1,0,0,0,0,88.03,No
1,1,0,0,0,1,0,1,0,0,0,1,0,39.38,No
0,0,0,0,1,0,0,0,0,0,1,0,0,19.8,No
1,0,0,1,0,0,0,1,0,0,1,0,0,82.04,No
1,0,1,1,0,0,0,1,0,0,0,0,0,82.81,No
1,0,0,0,1,0,0,1,0,0,1,1,0,19.45,Yes
0,0,0,0,0,0,0,0,1,0,0,0,0,60.08,No
0,0,0,1,0,0,0,1,0,0,0,1,0,108.49,No
0,0,1,1,0,0,0,1,0,1,0,0,0,104.22,No
0,1,0,0,0,1,0,0,1,0,0,1,0,34.45,No
0,1,0,0,0,1,0,0,0,1,0,0,0,56.93,No
